symbol,subject,file,details,datetime
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_27052026230809_20260527_COD_NGEL_KHAVDA_STEX.pdf,"NTPC Limited has informed the Exchange regarding 'Declaration of COD of eighth and the last part capacity of 105 MW out of 1200 MW Khavda-II Solar PV Project located in Gujarat of NTPC Renewable Energy Limited, a stepdown subsidiary of NTPC Limited'.",2026-05-27 23:08:19+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_27052026231231_20260527_STEX_IMPOSTIONOFFINE.pdf,NTPC Limited has informed the Exchange regarding 'Imposition of fine by BSE & NSE for the quarter ended 31st March 2026'.,2026-05-27 23:12:43+05:30
ULTRACEMCO,Change in Director(s),https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_27052026232130_SEIntimation__Vikram_Bhalla_Final.pdf,UltraTech Cement Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-05-27 23:22:01+05:30
SIEMENS,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/SIEMENS57_28052026093907_SE_Presentationsigned.pdf,Siemens Limited has informed the Exchange about Presentation,2026-05-28 09:39:39+05:30
RELIANCE,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/PVIVINMA_28052026102113_SEPREADVERTISEMENT.pdf,"Newspaper clippings    Annual General Meeting  of the members of the Company,  Record Date for Dividend  and other related informationThe newspaper clippings of the advertisement on the captioned subject published today i.e. May 28, 2026 in the newspapers viz. The Times of India (English), The Economic Times (English), Maharashtra Times (Marathi) and Navbharat Times (Hindi) are enclosed for information and records.",2026-05-28 10:23:28+05:30
HYUNDAI,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/HMILNSE_28052026102212_InvestorCallLetter.pdf,Hyundai Motor India Limited has informed the Exchange about Schedule of meet,2026-05-28 10:23:00+05:30
SIEMENS,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/SIEMENS_28052026111934_SE_Intimation_-_NP.pdf,Siemens Limited has informed the Exchange about Copy of Newspaper Publication,2026-05-28 11:19:42+05:30
EICHERMOT,Press Release,https://nsearchives.nseindia.com/corporate/rahulrathore_royalenfield_com_28052026114117_PressreleaseBullet650.pdf,"Eicher Motors Limited has informed the Exchange regarding a press release dated May 28, 2026, titled ""OLD SCHOOL FOREVER: ROYAL ENFIELD  BULLET 650  LAUNCHED IN INDIA"".",2026-05-28 11:41:51+05:30
CANBK,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/CANBK_28052026115921_lettersigned.pdf,Canara Bank has informed the Exchange about Copy of Newspaper Publication,2026-05-28 11:59:32+05:30
WIPRO,Press Release,https://nsearchives.nseindia.com/corporate/Cslogin_28052026124022_PressRelease28052026.pdf,"Wipro Limited has informed the Exchange regarding a press release dated May 28, 2026, titled ""Wipro Expands ServiceNow Partnership to Embed Agentic AI Workflows Across Core Enterprise Functions"".",2026-05-28 12:40:52+05:30
RELIANCE,Shareholders meeting,https://nsearchives.nseindia.com/corporate/kavinavora_28052026131328_SE_Notice_IAR.pdf,"Notice of the Forty-Ninth Annual General Meeting (Post-IPO) for the financial year 2025-26, is attached.",2026-05-28 13:13:42+05:30
AMBUJACEM,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/AMBUJACEM_28052026141057_ACL_Intimation_News_28052026.pdf,AMBUJACEM: Ambuja Cements Limited has informed the Exchange about Copy of Newspaper Publication regarding 43rd Annual General Meeting of the Company - Record Date for Dividend and other related information.,2026-05-28 14:11:28+05:30
ZYDUSLIFE,Buyback,https://nsearchives.nseindia.com/corporate/Cadilahc_28052026143005_SEcoverletterAddendumtoPA28052026.pdf,Zydus Lifesciences Limited has informed the Exchange about newspaper publication of addendum to Public Announcement for Buyback,2026-05-28 14:30:21+05:30
TCS,Updates,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_28052026142925_PR_28May26_signed.pdf,Tata Consultancy Services Limited has informed the Exchange regarding 'Press Release - TCS Partners with Mistral; becomes the first Global Systems Integrator (GSI) to bring Mistral Forge to enterprises worldwide'.,2026-05-28 14:33:24+05:30
RELIANCE,Updates,https://nsearchives.nseindia.com/corporate/kavinavora_28052026145215_SE_BRSR.pdf,"The Business Responsibility and Sustainability Report of the Company for the financial year 2025-26, is attached.",2026-05-28 14:53:10+05:30
BAJAJ-AUTO,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_28052026152302_investor_Conference_1.pdf,Bajaj Auto Limited has informed the Exchange about Schedule of meet,2026-05-28 15:23:14+05:30
BAJAJ-AUTO,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_28052026152502_investor_Conference_2.pdf,Bajaj Auto Limited has informed the Exchange about Schedule of meet,2026-05-28 15:25:45+05:30
BAJAJ-AUTO,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_28052026152528_Investor_Conference_3.pdf,Bajaj Auto Limited has informed the Exchange about Schedule of meet,2026-05-28 15:25:45+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_28052026152425_PR_28052026.pdf,"Infosys Limited has informed the Exchange regarding 'Infosys and Roland-Garros Serve Up AI-Powered Digital Fan Experiences, Extend Partnership Through 2031'.",2026-05-28 15:24:43+05:30
DRREDDY,Press Release,https://nsearchives.nseindia.com/corporate/DRREDDY_28052026153047_DRL_SE_intimation_Press_release_signed.pdf,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding a press release dated May 28, 2026, titled ""Dr. Reddy's Laboratories to Ring the Closing Bell® at the New York Stock Exchange.",2026-05-28 15:31:41+05:30
INFY,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/Infosys_28052026153945_SE_filing_adv_in_newspaper_28052026.pdf,Infosys Limited has informed the Exchange about Copy of Newspaper Publication,2026-05-28 15:40:03+05:30
TMCV,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_28052026153750_NSEBSELetterReg30AnalystMeet_.pdf,Tata Motors Limited has informed the Exchange about Schedule of meet,2026-05-28 15:39:22+05:30
LT,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/PAM_28052026154717_Intimation28052026.pdf,Larsen & Toubro Limited has informed the Exchange about Schedule of meet,2026-05-28 15:47:40+05:30
CIPLA,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/CIPLA_28052026160057_InvestorMeetingCitiIndiasigned.pdf,Cipla Limited has informed the Exchange about Schedule of meet,2026-05-28 16:02:21+05:30
TORNTPHARM,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/TORNTPHARM_28052026160614_SE_Intimation_Advt_PRE_AR_dispatch.pdf,Torrent Pharmaceuticals Limited has informed the Exchange about Copy of Newspaper Publication - Newspaper Advertisement - Intimation of the 53rd AGM of the Company through VC / OAVM,2026-05-28 16:06:46+05:30
ADANIENT,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_28052026162451_AELIntimationPreNewAddSubmission28052026.pdf,Adani Enterprises Limited has informed the Exchange about Pre Advertisement for 34th Annual general Meeting of the company,2026-05-28 16:25:29+05:30
TMPV,Record Date,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026162721_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange that Record date for the purpose of Dividend  is 19-Jun-2026.,2026-05-28 16:28:55+05:30
TATASTEEL,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/SAKSHIKAPUR_28052026162544_BSENSESIGNED.pdf,Tata Steel Limited has informed the Exchange about Copy of Newspaper Publication,2026-05-28 16:28:42+05:30
TMPV,General Updates,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026163556_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about the date of payment of Final Dividend.,2026-05-28 16:36:09+05:30
TMPV,General Updates,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026163349_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about 'Intimation of date of Annual General Meeting'.,2026-05-28 16:34:30+05:30
BPCL,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BPCL_28052026170145_stexchinvestorsmeet28526s.pdf,Bharat Petroleum Corporation Limited has informed the Exchange about Schedule of meet,2026-05-28 17:02:58+05:30
BPCL,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BPCL_28052026170906_stexchinvestorsmeet28526s.pdf,Bharat Petroleum Corporation Limited has informed the Exchange about Schedule of meet,2026-05-28 17:09:25+05:30
CUMMINSIND,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/CUMMINSIND_28052026170646_SEIntimationIEPF2018-19Final.pdf,"Cummins India Limited has informed the Exchange about Copy of Newspaper Publication for Notice to shareholders in respect of transfer of shares of the Company to Investor Education and Protection Fund (IEPF), in respect of unclaimed/un-encashed dividend for Financial Year 2018-19 (Final Dividend).",2026-05-28 17:07:34+05:30
BPCL,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BPCL_28052026170355_stexchinvestorsmeet28526s.pdf,Bharat Petroleum Corporation Limited has informed the Exchange about Schedule of meet,2026-05-28 17:04:25+05:30
MAXHEALTH,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MAXHEALTH_28052026171323_SE_Intimation_Schedule_of_Investor_Conference.pdf,Max Healthcare Institute Limited has informed the Exchange about Schedule of meet,2026-05-28 17:14:17+05:30
SIEMENS,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/SIEMENS57_28052026172138_AudioRecording.pdf,Siemens Limited has informed the Exchange about Link of Recording,2026-05-28 17:22:24+05:30
ADANIPOWER,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ADANIPOWER_28052026173942_APLPreAGMNewspaperAd28052026.pdf,Adani Power Limited has informed the Exchange about Copy of Newspaper Publication,2026-05-28 17:39:53+05:30
ZYDUSLIFE,Press Release,https://nsearchives.nseindia.com/corporate/Cadilahc_28052026180045_PressRelease28052026.pdf,"Zydus Lifesciences Limited has informed the Exchange regarding a press release dated May 28, 2026, titled ""Zydus Therapeutics  New Drug Application (NDA) for Saroglitazar to treat Primary Biliary Cholangitis (PBC) granted Priority Review by the US FDA"".",2026-05-28 18:04:35+05:30
POWERGRID,General Updates,https://nsearchives.nseindia.com/corporate/POWERGRID1_28052026180411_NSEBSEWaiverofFinedt28052026_S.pdf,Power Grid Corporation of India Limited has informed the Exchange about General Updates,2026-05-28 18:04:34+05:30
SHREECEM,Change in Management,https://nsearchives.nseindia.com/corporate/SHREECEM_28052026192758_NSE_BSE_SMP_280526.pdf,SHREE CEMENT LIMITED has informed the Exchange about change in Management,2026-05-28 19:28:13+05:30
TMPV,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026194838_LetterNSEBSEAnalystMeet_signed.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,2026-05-28 19:49:40+05:30
TECHM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/Apekshakhemka_28052026200838_InvestorconferenceIntimation_s.pdf,Tech Mahindra Limited has informed the Exchange about Schedule of meet,2026-05-28 20:08:47+05:30
TECHM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/Apekshakhemka_28052026200510_InvestorconferenceIntimation_s.pdf,Tech Mahindra Limited has informed the Exchange about Schedule of meet,2026-05-28 20:05:32+05:30
TMPV,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026202334_NSEBSEPVNewspaper_SIGNED.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Newspaper Advertisement in connection with the 81st Annual General Meeting of the Company.,2026-05-28 20:25:22+05:30
LODHA,Shareholders meeting,https://nsearchives.nseindia.com/corporate/LODHA_28052026202453_Lodha_Postal_Ballot_Results.pdf,Lodha Developers Limited has informed the Exchange about Shareholders meeting,2026-05-28 20:26:22+05:30
TMCV,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_28052026204414_NSEBSECVNewspaper.pdf,Tata Motors Limited has informed the Exchange about Newspaper Advertisement in connection with the 2nd Annual General Meeting the Company.,2026-05-28 20:44:25+05:30
HDFCBANK,News Verification,https://nsearchives.nseindia.com/corporate/HDFCBANK_28052026211604_BSE_NSE_clarification_-_28052026-final__1_.pdf,The Exchange has sought clarification from HDFC Bank Limited with respect to recent news item captioned HDFC Bank shares fall 2.5% after report on internal probe into Rs 45 crore interest payments.  The response from the Company is attached.,2026-05-28 21:22:07+05:30
LTM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LTI_28052026214444_stockexchnageintimationinvestordaysigned.pdf,"LTM Limited has informed the Exchange about Schedule of Investor day on June 2, 2026",2026-05-28 21:50:48+05:30
LTM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LTI_28052026215832_SEintimationtranscript_Signed.pdf,"LTM Limited has informed the Exchange about Transcript of Investor call held on  May 22, 2026.",2026-05-28 22:02:17+05:30
SBIN,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/SBIN_28052026230251_BSE_NSE_Investor_Outcome28052026.pdf,State Bank of India has informed the Exchange about outcome of investor interaction arranged by Jefferies,2026-05-28 23:04:18+05:30
SOLARINDS,Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/SOLARINDS_29052026101955_order1.pdf,Solar Industries India Limited has informed the Exchange about Intimation for Receipt of export order for Supply of Defence Products of INR 1076 Crores,2026-05-29 10:21:31+05:30
IOC,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/IOC_29052026102149_2026_05_29_Reg_30_Newspaper_Publication_IEPF_Final_2018_2019_S.pdf,Indian Oil Corporation Limited has informed the Exchange about Copy of Newspaper Publication,2026-05-29 10:22:03+05:30
DIVISLAB,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/DIVISLAB_29052026103543_Q4FY26_Transcript_of_EarningsCall23052026.pdf,Divi's Laboratories Limited has informed the Exchange about Transcript,2026-05-29 10:35:56+05:30
BOSCHLTD,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_29052026102251_Letter2SEdated29052026.pdf,Bosch Limited has informed the Exchange about Schedule of meet,2026-05-29 10:23:13+05:30
ADANIENT,Credit Rating,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_29052026103745_AELIntimationforwithdrawalofRating28052026.pdf,Adani Enterprises Limited has informed the Exchange about Credit Rating,2026-05-29 10:37:53+05:30
AMBUJACEM,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_bbodade_29042026163113_AMBUJACEM.pdf,"Adani Enterprises Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-05-29 11:39:44+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_29052026114531_20250529_STEX_COD_RAMAGUNDAM.pdf,NTPC Limited has informed the Exchange regarding 'Declaration of Commercial Operation of second part capacity of 34.4 MW out of 176 MW capacity of NTPC s Solar PV Project at Ramagundam'.,2026-05-29 11:45:40+05:30
NTPC,Change in Management,https://nsearchives.nseindia.com/corporate/NTPC_29052026115826_20260529_CESSATIONOFED_STEX.pdf,NTPC Limited has informed the Exchange about Change in Senior Management- Cessation,2026-05-29 11:58:37+05:30
ASIANPAINT,Appointment,https://nsearchives.nseindia.com/corporate/ASIANPAINT_29052026114731_SEintimationReg30_Appointment_SS.pdf,"This is to inform you that the Board of Directors of the Company at their meeting held today i.e. Friday, 29th May 2026, based on the recommendation of the Nomination and Remuneration Committee, have unanimously approved the appointment of Mr. Sudhir Sitapati (DIN: 09197063), as an Additional and Independent Director on the Board of the Company, commencing from 29th May 2026 to 28th May 2031, subject to the approval of the shareholders of the Company",2026-05-29 11:47:42+05:30
